"TestIndex","TestId","ManifoldId","Run","Pass","Symbol","MarketGroup","Segment","FromDate","ToDate","SetFile","Report","ExpectedReport","IsUS100"
"2081","2081_RUN2_Pass3899_XAGUSD_IS","RUN2_Pass3899","RUN2","3899","XAGUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass3899_IS_20060401_20120101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass3899_IS_20060401_20120101.xml.htm","False"
"2082","2082_RUN2_Pass3899_XAGUSD_VAL","RUN2_Pass3899","RUN2","3899","XAGUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml.htm","False"
"2083","2083_RUN2_Pass3899_XAGUSD_OOS","RUN2_Pass3899","RUN2","3899","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml.htm","False"
"2084","2084_RUN2_Pass3899_US500_IS","RUN2_Pass3899","RUN2","3899","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass3899_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass3899_IS_20050101_20120101.xml.htm","False"
"2085","2085_RUN2_Pass3899_US500_VAL","RUN2_Pass3899","RUN2","3899","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml.htm","False"
"2086","2086_RUN2_Pass3899_US500_OOS","RUN2_Pass3899","RUN2","3899","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml.htm","False"
"2087","2087_RUN2_Pass3899_US30_IS","RUN2_Pass3899","RUN2","3899","US30","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass3899_IS_20050101_20120101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass3899_IS_20050101_20120101.xml.htm","False"
"2088","2088_RUN2_Pass3899_US30_VAL","RUN2_Pass3899","RUN2","3899","US30","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml.htm","False"
"2089","2089_RUN2_Pass3899_US30_OOS","RUN2_Pass3899","RUN2","3899","US30","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml.htm","False"
"2090","2090_RUN2_Pass3899_US100_VAL","RUN2_Pass3899","RUN2","3899","US100","Indices","VAL","2014.09.15","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass3899_VAL_20140915_20180101.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass3899_VAL_20140915_20180101.xml.htm","True"
"2091","2091_RUN2_Pass3899_US100_OOS","RUN2_Pass3899","RUN2","3899","US100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml.htm","True"
"2092","2092_RUN2_Pass3899_UK100_IS","RUN2_Pass3899","RUN2","3899","UK100","Indices","IS","2008.06.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass3899_IS_20080601_20120101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass3899_IS_20080601_20120101.xml.htm","False"
"2093","2093_RUN2_Pass3899_UK100_VAL","RUN2_Pass3899","RUN2","3899","UK100","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml.htm","False"
"2094","2094_RUN2_Pass3899_UK100_OOS","RUN2_Pass3899","RUN2","3899","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml.htm","False"
"2095","2095_RUN2_Pass3899_USOIL_IS","RUN2_Pass3899","RUN2","3899","USOIL","Energy","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass3899_IS_20050101_20120101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass3899_IS_20050101_20120101.xml.htm","False"
"2096","2096_RUN2_Pass3899_USOIL_VAL","RUN2_Pass3899","RUN2","3899","USOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml.htm","False"
"2097","2097_RUN2_Pass3899_USOIL_OOS","RUN2_Pass3899","RUN2","3899","USOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml.htm","False"
"2098","2098_RUN2_Pass3899_UKOIL_IS","RUN2_Pass3899","RUN2","3899","UKOIL","Energy","IS","2005.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass3899_IS_20050401_20120101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass3899_IS_20050401_20120101.xml.htm","False"
"2099","2099_RUN2_Pass3899_UKOIL_VAL","RUN2_Pass3899","RUN2","3899","UKOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass3899_VAL_20120101_20180101.xml.htm","False"
"2100","2100_RUN2_Pass3899_UKOIL_OOS","RUN2_Pass3899","RUN2","3899","UKOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass3899.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass3899_OOS_20180101_20260531.xml.htm","False"
"2101","2101_RUN2_Pass5317_EURUSD_IS","RUN2_Pass5317","RUN2","5317","EURUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml.htm","False"
"2102","2102_RUN2_Pass5317_EURUSD_VAL","RUN2_Pass5317","RUN2","5317","EURUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2103","2103_RUN2_Pass5317_EURUSD_OOS","RUN2_Pass5317","RUN2","5317","EURUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2104","2104_RUN2_Pass5317_GBPUSD_IS","RUN2_Pass5317","RUN2","5317","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml.htm","False"
"2105","2105_RUN2_Pass5317_GBPUSD_VAL","RUN2_Pass5317","RUN2","5317","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2106","2106_RUN2_Pass5317_GBPUSD_OOS","RUN2_Pass5317","RUN2","5317","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2107","2107_RUN2_Pass5317_USDJPY_IS","RUN2_Pass5317","RUN2","5317","USDJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml.htm","False"
"2108","2108_RUN2_Pass5317_USDJPY_VAL","RUN2_Pass5317","RUN2","5317","USDJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2109","2109_RUN2_Pass5317_USDJPY_OOS","RUN2_Pass5317","RUN2","5317","USDJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2110","2110_RUN2_Pass5317_EURJPY_IS","RUN2_Pass5317","RUN2","5317","EURJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN2_Pass5317_IS_20000101_20120101.xml.htm","False"
"2111","2111_RUN2_Pass5317_EURJPY_VAL","RUN2_Pass5317","RUN2","5317","EURJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2112","2112_RUN2_Pass5317_EURJPY_OOS","RUN2_Pass5317","RUN2","5317","EURJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2113","2113_RUN2_Pass5317_XAUUSD_IS","RUN2_Pass5317","RUN2","5317","XAUUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN2_Pass5317_IS_20060401_20120101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN2_Pass5317_IS_20060401_20120101.xml.htm","False"
"2114","2114_RUN2_Pass5317_XAUUSD_VAL","RUN2_Pass5317","RUN2","5317","XAUUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2115","2115_RUN2_Pass5317_XAUUSD_OOS","RUN2_Pass5317","RUN2","5317","XAUUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2116","2116_RUN2_Pass5317_XAGUSD_IS","RUN2_Pass5317","RUN2","5317","XAGUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass5317_IS_20060401_20120101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass5317_IS_20060401_20120101.xml.htm","False"
"2117","2117_RUN2_Pass5317_XAGUSD_VAL","RUN2_Pass5317","RUN2","5317","XAGUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2118","2118_RUN2_Pass5317_XAGUSD_OOS","RUN2_Pass5317","RUN2","5317","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2119","2119_RUN2_Pass5317_US500_IS","RUN2_Pass5317","RUN2","5317","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass5317_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass5317_IS_20050101_20120101.xml.htm","False"
"2120","2120_RUN2_Pass5317_US500_VAL","RUN2_Pass5317","RUN2","5317","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2121","2121_RUN2_Pass5317_US500_OOS","RUN2_Pass5317","RUN2","5317","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2122","2122_RUN2_Pass5317_US30_IS","RUN2_Pass5317","RUN2","5317","US30","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass5317_IS_20050101_20120101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass5317_IS_20050101_20120101.xml.htm","False"
"2123","2123_RUN2_Pass5317_US30_VAL","RUN2_Pass5317","RUN2","5317","US30","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2124","2124_RUN2_Pass5317_US30_OOS","RUN2_Pass5317","RUN2","5317","US30","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2125","2125_RUN2_Pass5317_US100_VAL","RUN2_Pass5317","RUN2","5317","US100","Indices","VAL","2014.09.15","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass5317_VAL_20140915_20180101.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass5317_VAL_20140915_20180101.xml.htm","True"
"2126","2126_RUN2_Pass5317_US100_OOS","RUN2_Pass5317","RUN2","5317","US100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","True"
"2127","2127_RUN2_Pass5317_UK100_IS","RUN2_Pass5317","RUN2","5317","UK100","Indices","IS","2008.06.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass5317_IS_20080601_20120101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass5317_IS_20080601_20120101.xml.htm","False"
"2128","2128_RUN2_Pass5317_UK100_VAL","RUN2_Pass5317","RUN2","5317","UK100","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2129","2129_RUN2_Pass5317_UK100_OOS","RUN2_Pass5317","RUN2","5317","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2130","2130_RUN2_Pass5317_USOIL_IS","RUN2_Pass5317","RUN2","5317","USOIL","Energy","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass5317_IS_20050101_20120101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass5317_IS_20050101_20120101.xml.htm","False"
"2131","2131_RUN2_Pass5317_USOIL_VAL","RUN2_Pass5317","RUN2","5317","USOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2132","2132_RUN2_Pass5317_USOIL_OOS","RUN2_Pass5317","RUN2","5317","USOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2133","2133_RUN2_Pass5317_UKOIL_IS","RUN2_Pass5317","RUN2","5317","UKOIL","Energy","IS","2005.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass5317_IS_20050401_20120101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass5317_IS_20050401_20120101.xml.htm","False"
"2134","2134_RUN2_Pass5317_UKOIL_VAL","RUN2_Pass5317","RUN2","5317","UKOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass5317_VAL_20120101_20180101.xml.htm","False"
"2135","2135_RUN2_Pass5317_UKOIL_OOS","RUN2_Pass5317","RUN2","5317","UKOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5317.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass5317_OOS_20180101_20260531.xml.htm","False"
"2136","2136_RUN2_Pass5225_EURUSD_IS","RUN2_Pass5225","RUN2","5225","EURUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5225.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5225_IS_20000101_20120101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5225_IS_20000101_20120101.xml.htm","False"
"2137","2137_RUN2_Pass5225_EURUSD_VAL","RUN2_Pass5225","RUN2","5225","EURUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5225.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5225_VAL_20120101_20180101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5225_VAL_20120101_20180101.xml.htm","False"
"2138","2138_RUN2_Pass5225_EURUSD_OOS","RUN2_Pass5225","RUN2","5225","EURUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5225.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5225_OOS_20180101_20260531.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN2_Pass5225_OOS_20180101_20260531.xml.htm","False"
"2139","2139_RUN2_Pass5225_GBPUSD_IS","RUN2_Pass5225","RUN2","5225","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5225.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5225_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5225_IS_20000101_20120101.xml.htm","False"
"2140","2140_RUN2_Pass5225_GBPUSD_VAL","RUN2_Pass5225","RUN2","5225","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass5225.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5225_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5225_VAL_20120101_20180101.xml.htm","False"
"2141","2141_RUN2_Pass5225_GBPUSD_OOS","RUN2_Pass5225","RUN2","5225","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass5225.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5225_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN2_Pass5225_OOS_20180101_20260531.xml.htm","False"
